score,nscore,pscore,obscore,synset,text
1,0.22,0,0.78, forget.v.04 pitt.n.01 taurus.n.02 hail.v.02 hillbilly.n.01,Don't forget your pitt bull when you come to bushwhackers 
1,0.255319149,0.510638298,0.234042553, love.v.01 way.r.01 sound.v.02 team.v.01 kickoff.n.03 unplayful.a.01 respect.n.01 customer.n.01,"Ladbrokes love the way ye go 7/4 both teams and then 13/8 at kickoff, serious respect for the customer "
1,0,0.285714286,0.714285714, migraine.n.01 front-runner.n.01,Double-hit migraines are my favorite! 
1,0.303571429,0.151785714,0.544642857, let.v.01 know.v.04 next.r.01 time.v.05 fight.v.03 lawsuit.n.01 never.r.02 tell.v.03,"Let me know the next time we fight, cause I can never tell. #relationshipproblems "
1,0.427135678,0.256281407,0.316582915, sidereal_day.n.01 one.s.06 still.r.04 young.n.04 summer.v.01 economical.s.03 spend.v.01 rout_out.v.02 success.n.03,Day one is still young and my summer of frugal spending is off to a rousing success 
1,0,0,1, great.n.01 love.v.01 spirit.n.02 way.r.01,Just great. I LOVE feeling this way 
1,0,0.5,0.5, love.v.01 saturday.n.01 night.n.06 plan.v.03,Love Saturday nights with no plans... 
1,0.605263158,0,0.394736842, gladiolus.n.01 world.n.06 cup.v.02 start.v.10 perturb.v.01 texas_ranger.n.01 failure.n.04 plug.v.01 stanley.n.01 cup.v.02,So glad the World Cup is starting to distract everyone from the Rangers failure to secure the Stanley Cup  #NJDevilsFan #hatesoccer
1,0,0.357142857,0.642857143, people.n.03 magazine.n.05 suggest.v.03 sixty-five.s.01 candle.v.01 money.n.03 stool.v.04,People magazine suggests a $65 candle because everyone has money for that shit. 
1,0.057971014,0.753623188,0.188405797, amazon.n.03 bent.n.04 listed.a.01 thirty.s.01 physical.s.07 version.n.06 newfangled.s.01 sixty.s.01 on-line.a.02 code.v.01 well.v.01 surely.r.01 intelligent.a.01 pricing.n.01,"So on Amazon, Knack is listed as $30 for a physical version new, and $60 for an online code. Well, that's sure intelligent pricing. "
1,0,0,1, hail.v.02 home_plate.n.01 time.v.05 workplace.n.01 watch.n.04 ivory.n.01 slide.n.05 volt.n.01 japan.v.01 plot.n.01 lawsuit.n.01 plot.n.01 want.v.03 watch.n.04 today.r.02,I come home in time from work to watch the Ivory Coast vs japan game... Cause that's the game I wanted to watch today 
1,0,0,1, play.v.33 well.v.01 tonight.r.01,"Rooney played well tonight, didn't he? "
1,0.151785714,0.607142857,0.241071429, village.n.02 little.s.08 crazy.s.05 side.n.09,"Is it just me, or is Hamlet a little on the crazy side?  #sillyme"
1,0,0,1, ever.r.03 hear.v.04,BasedMichael DustinLaundry ever heard of 
1,0.242424242,0.363636364,0.393939394, hail.v.02 home_plate.n.01 rule.v.04 open_fire.v.01 alarm_clock.n.01 sound.v.02 several.s.03 hours.n.01 give.v.43 religion.n.02 write.v.08 very.r.01,Coming home to find that the fire alarm has been going off for several hours give me faith that i would be saved if it was real! 
1,0.343373494,0.457831325,0.198795181, phone.n.02 sieve.n.01 destroyed.s.02 life_sentence.n.01 device.n.02,My phone screen is destroyed...My life is on that device!!! #luckyme  #Ineedaphone
1,0.16,0.16,0.68, customer.n.01 service.v.01 use.v.01 gate.v.03 agent.n.05 take.v.27 eye.n.05 liaison.n.02 turning.n.04 around.r.07 conclusion.n.08 boarding.n.02 doorway.n.01,"Now there's the customer service I'm used to: gate agent makes eye contact, turns around and closes boarding door. "
1,0,0.338983051,0.661016949, yea.r.01 platitude.n.01 angel.n.03 beast.n.02 establish.v.08 greek.n.02 adenosine_monophosphate.n.01 egyptian_empire.n.01 respectively.r.01 mythology.n.01,yeah cliche angel digimon-like &gt; beasts based on Greek &amp; Egypt (respectively) mythology digimon 
1,0.317647059,0.317647059,0.364705882, impressive.s.02 article.v.01 rio_de_janeiro.n.01 tonight.n.01 peer.n.01 daily.r.01 mail.n.03 serve.v.09 fifteen.s.01 minute.n.01 left.n.05 comment.n.02 corner.n.08,Impressive article by Rio on tonights match in the Daily Mail. Done in the 15 mins since he left the commentary box.  #lufc.
1,0.49382716,0.24691358,0.259259259, woo.v.02 watch.n.04 rob.v.01 car.n.02 master.v.04 toast.v.02,"Woo, watch out... He'll rob a car as he's that out of control drunk... ."
1,0,0,1, uranium.n.01 unfold.v.04 stool.v.04 solution.n.02,I LOOOVE it when u open shit and DONT answer!
1,0.222222222,0,0.777777778, anger.v.02, #Angering
1,0.41015625,0.41015625,0.1796875, thanks.n.02 greece.n.02 think.v.13 sound.v.02 vacation.v.01 columbia_university.n.01 rather.r.01,"Santorini again eh? No thanks Greece, I think I'll go on vacation to Columbia instead.  #WorldCup2014"
1,0,0.638709677,0.361290323, saturday.n.01 well.r.11 spend.v.01 frame.v.04 struggling.s.01 rule.v.04 remedy.n.02 migraine.n.01,Saturdays are best spent on the couch struggling to find the cure to a migraine 
1,0.21686747,0.43373494,0.34939759, policeman.n.01 receive.v.02 target.v.01 leave.v.11 well.r.01 retain.v.02 street.n.04 safe.n.02,MacMcCannTX the officers got placed on leave so it's all good. Keeping the streets safe! 
1,0.565217391,0.141304348,0.293478261, intelligibly.r.01 suppose.v.01 resemblance.n.01 larceny.n.01,LogoMotives that clearly says ESG. No resemblance at all.  #theft
1,0,0.631578947,0.368421053, stop_consonant.n.01 well.r.11 sand.n.01 palace.n.01 socialism.n.01,Visions4Liberty Stop having a better sand castle than me! #Socialism 
1,0.578571429,0.192857143,0.228571429, wait.v.04 completed.s.02 ninety-five.s.01 spend.v.01 wrong.n.02 neglect.v.01 five-spot.n.03 percentage.n.01 spend.v.01,Wait. Pirlo completed 95% of his passes? What the heck is wrong with him? Missing five percent of his passes.  #DamnPirloIsGood
1,0.376470588,0.188235294,0.435294118, safe.n.02 tied.s.05 stiffly.r.01 sleeve.n.01 song.n.05,BoogBloss be safe bruh even if you did stiff arm me on our song lmao.
1,0.735632184,0.156321839,0.108045977, two.n.01 sidereal_day.n.01 final_examination.n.01 plot.n.01 spasm.n.01 must.n.01 reasonably.r.01 unplayful.a.01,Two days off between NBA Finals games? Lebron's cramps must have been pretty serious 
1,0.208333333,0.208333333,0.583333333, thanks.n.02 california.n.01 tell.v.03 british.n.01 teller.n.03 storehouse.n.01 nice.n.01 politely.r.01 tell.v.03,Thanks to SoVeryBritish I now can't tell if the British cashier at the store is being nice or politely telling me off!  LOL
1,0,0.303571429,0.696428571, wayne.n.02 brady.n.02 sodium.n.01 switch_off.v.01 cunt.n.01,SerenaMidori pallydan7779 #socialjusticewarrior  # is wayne brady gonna have to cut a bitch!?
1,0.296296296,0.296296296,0.407407407, very.r.01 gladiolus.n.01 spirit.n.02 like.n.02 receive.v.02 tick.v.02,I'm really glad it looks like I got beat up! #not  #bruiseseverywhere
1,0.333333333,0.333333333,0.333333333, friendly.a.01 accept.v.11 colleague.n.01,ReplicaLuke You have some friendly and accepting co-workers there. 
1,0,0.695652174,0.304347826, main.n.02 stream.n.04 medium.n.08 must.n.01 true.s.10,WayneBogda ChristieC733 rayjenardon SamAlbayat JustKate038 If its main stream media it must be true. .
1,0.387096774,0,0.612903226, england.n.01 suffer.v.11 today.r.02 great.n.01 yay.n.01,England and the BlueJays lost today so that's just great yay 
1,0,0,1, none.n.02 well.r.01 scottish.n.01 league.v.01 cup.v.02 final.s.02 though.r.01,MarkFindlay None as good as the Scottish League Cup Final though... 
1,0,0,1, next.r.01 california.n.01 wait.v.04,#IvoryCoastvsJapan next... Can't wait... 
1,0,0,1, england.n.01,TaylorTwellman england 
1,0,0,1, ohio.n.01 shearer.n.03 know.v.04 ever.r.03 achieve.v.01,"Oh what does Alan shearer know, what has he ever achieved!? "
1,0.1875,0.5625,0.25, obvious.a.01 ways.n.01 heart.n.10 ass.n.02,Obvious ways to my heart; being an ass 
1,0.1875,0.5625,0.25, england.n.01 use.v.01 simpleton.n.01 retain.v.02 forget.v.04 valet.n.01 player.n.05 must.n.01 shimmer.n.01 overestimate.v.01 england.n.01,"BBCSport england don't use him, Simple as that, but I keep forgetting he's a man utd player so he must play. #Overrated  #England"
1,0,0.807365439,0.192634561, very_well.r.02 ear.n.05 infection.n.07 wholly.r.01 love.v.01 spirit.n.02 magic_trick.n.01 receive.v.02 prison.n.02 vogue.n.01,"Hey, it's ok ear infection, I totally love feeling the illusion of getting ear-fucked prison style "
1,0.5,0,0.5, england.n.01 suffer.v.11 potential.a.01 fracture.v.06 sleeve.n.01,England lose and a possible fractured arm #brilliantday 
1,0.549450549,0,0.450549451, plenty.n.01 positive.n.02 glen.n.01 johnson.n.03 particularly.r.01 crap.n.01 another.s.01 snap.v.06 plot.n.01 england.n.01 shirt.v.01,Plenty of positives. But Glen Johnson you are particularly shite! another cracking game for #Rooney in an #England shirt too! 
1,0.287878788,0,0.712121212, world.n.06 cup.v.02 coverage.n.03 need.v.03 side.n.09 wrinkle.n.01 reporter.n.01 constantly.r.02 ask.v.07 passenger_car.n.01 think.v.13 sound.v.02,World Cup coverage needs more side line reporters constantly asking the coaches how they think it's going... 
1,0.161764706,0.161764706,0.676470588, womanhood.n.02 thousand.n.01 screw.v.03 artwork.n.01 unleash.v.03 dad.n.01,"Woman, thou screws art loosed! -My Dad  #FathersDay"
1,0.666666667,0.111111111,0.222222222, yes.n.01 fare.n.03 well.v.01 exuberant.s.03 situation.n.03 please.v.03 retain.v.02 safe.n.02,CoffeeGirlSmile yes and Croydon fares so well in riotous situations  please keep safe.
1,0.092250923,0.645756458,0.26199262, greece.n.02 receive.v.02 smash.v.10 italy.n.01 win.v.01 means.n.01 hearing.n.05 workweek.n.01 husband.n.01 amazing.s.02,Great.. #Greece getting smashed and #Italy winning means I'll be hearing it all week from my husband. Awesome.  #FIFA2014
1,0,0.579545455,0.420454545, rio_de_janeiro.n.01 three-toed_sloth.n.01 white.n.09 three-toed_sloth.n.01 right.s.08,Hey Rio... if it ain't white that ain't right! #KerwinWhite #NotRacist 
1,0.323353293,0.431137725,0.245508982, sad.s.02 people.n.03 draw_a_bead_on.v.02 receive.v.02 sleep_together.v.01 time.v.05,"Sad how people aspire to get ""fucked up"" all the time.  #DontWannaRememberTonight #2Turnt "
1,0.598561151,0.28057554,0.120863309, nice.n.01 one.s.06 sterling.n.01 very.r.01 fabulous.s.01 boron.n.01 boastfully.r.01,"J0rdan_sulliv4n: Lia_awtakulSA: ""J0rdan_sulliv4n: Nice one Sterling really fab"""" #welldone"" tht cld b it aswel,big fan'England?"
1,0.150537634,0.602150538,0.247311828, nothing.n.01 well.r.11 rule.v.04 spend.v.01 geometry.n.01 three.s.01 target.v.01,Nothing better than finding out you passed your geometry EOC by 3 points. 
1,0.504038772,0.315024233,0.180936995, nice.n.01 one.s.06 sterling.n.01 very.r.01 fabulous.s.01,"Lia_awtakulSA: J0rdan_sulliv4n: Nice one Sterling really fab"""" #welldone"
1,0.513833992,0.308300395,0.177865613, positive.s.10 way.r.01 think.v.13 loss.n.06 worry.n.02 still.r.04 win.v.01,TheSunFootball Thats the most positive way to think about the loss. Don't worry #ENG you can still win #WorldCup...  #sorrynotsorry
1,0.230769231,0.576923077,0.192307692, perplex.v.01 one.s.06 tell.v.03 absolutely.r.02,It's amazing how no one tells me absolutely ANYTHING until it happens.. #feelsgreat 
1,0,0.265625,0.734375, cheer.n.01 moving.a.03 unionize.v.02 great.n.01 first_gear.n.01 night.n.06,Cheers to moving and organizing by myself.... off to a great first night  #fuckingpissed
1,0.436363636,0.272727273,0.290909091, nice.n.01 one.s.06 sterling.n.01 very.r.01 fabulous.s.01,J0rdan_sulliv4n: Nice one Sterling really fab
1,0,0,1, packing.n.03 constantly.r.02,Packing is always fun.. 
1,0,0.510638298,0.489361702, watch.v.06 pitch.v.10 perfective.n.01 remind.v.01 group.v.02 whistle.v.05 song.n.05 great.n.01 literature.n.04,Watched Pitch Perfect.  Reminded me of the acapella group I was in.  the Lit-tones.  We sang songs about great literature.  
1,0,0.727272727,0.272727273, positively.r.02 surprised.a.01 performance.n.02 tonight.r.01," ""ojmason: Positively surprised by #eng performance tonight."""
1,0,0,1, probably.r.01 receive.v.02 open_fire.v.01 nice.n.01 gesture.n.01,BritniMcDonald You probably just got her fired. What a nice gesture! 
1,0.583333333,0,0.416666667, meatball.n.01 gripe.v.01 pork_barrel.n.01 meatball.n.01 vegetable.n.01 california.n.01 take.v.27 stool.v.04,Do meatballs have beef and pork in them? Nope the meatballs are veggie  I can't make this shit up
1,0.193029491,0.482573727,0.324396783, peer.n.01 eighty.n.01 adenosine_monophosphate.n.01 humid.s.01 adenosine_monophosphate.n.01 team.v.01 spend.v.01 ohio.n.01 yea.r.01 qatar.n.02 four.s.01 year.n.01 sound.v.02 great.n.01 one_hundred_ten.s.01 degree.n.07,"This match was in the 80s &amp; humid &amp; both teams are spent. Oh, yeah, Qatar in 4 yrs is going to be great with its 110 degrees. "
1,0.43902439,0,0.56097561, gladiolus.n.01 secret.n.02 trouble.n.01 left.n.05 receive.v.02 unwrap.v.02,So glad our secret of having a problem down the left didn't get exposed!!! 
1,0,0.769230769,0.230769231, okay.r.01 england.n.01 next.r.01 time.v.05,ITS OKAY ENGLAND! #WorldCup #thanksfordoingyourjobRooney  #WorldCup2014 #FIFA2014 Next time its yours!!
1,0.341880342,0.384615385,0.273504274, reasonably.r.01 modal.s.01 sidereal_day.n.01 soccer.n.01 today.r.02 nothing.n.01 special.s.04,"Pretty average day of soccer today, then. Nothing too special.  #WorldCup"
1,0,0,1, well.v.01 play.v.33 england.n.01,"Well played, #England. "
1,0,0.582524272,0.417475728, wholly.r.01 sound.v.02 win.v.01 world.n.06 cup.v.02 year.n.03,We're totally going to win the World Cup this year. 
1,0,0,1, well.v.01 well.v.01 serve.v.09 england.n.01 well.v.01 serve.v.09,"Well then, well done England, well done #ENGvsITA "
1,0.3375,0.45,0.2125, absolutely.r.02 loss.n.06 kid.v.02,Absolutely gutted by that loss  #banter #lol
1,0.75,0,0.25, holmium.n.01 still.r.04,"Hey ho, we still have '66  #WorldCup2014 #ComeOnEngland #EnglandvsItaly"
1,0,0.736842105,0.263157895, love.v.01 sidereal_day.n.01 stay.v.04 better.v.03,I love how this day just continues to improve. 
1,0,0,1, nice.n.01 footwork.n.02 hart.n.03,Nice footwork by Hart. 
1,0,0,1, poor_people.n.01 england.n.01 constantly.r.02 suck.v.02 international.n.01 contest.n.01,Poor England. Always sucking in international competitions. 
1,0,0,1, team.v.01 brazilian.n.01,Are there any teams without a Brazilian ?  
1,0,0.75,0.25, tactile_property.n.01 valued.s.02 registered_nurse.n.01,izenmelik i feel so precious rn 
1,0.362318841,0.507246377,0.130434783, sleep_together.v.01 english.n.04 world.n.06 cup.v.02 rather.r.01 iraqi.n.01,why the fuck do i have to be English when its the world cup. Would rather be an Iraqi 
1,0,0,1, tactical.a.01 flair.n.01,Roy Hodgson is a tactical genius 
1,0,0,1, three.s.01 sidereal_day.n.01 ago.s.01 person.n.01 use.v.01 drone.v.02 spy.n.02 france.n.01 world.n.06 cup.v.02 team.v.01 rehearse.v.01 ohio.n.01 wonder.v.01,UberFacts: 3 days ago someone used a drone to spy on France's World Cup team while they were practicing. Oh I wonder who 
1,0.206896552,0,0.793103448, another.s.01 great.n.01 strike.v.14,Another great strike for #ENG 
1,0,0,1, outstanding.s.03,Rooney has been outstanding. 
1,0,0,1, gladiolus.n.01 visit.v.01 justify.v.05 decision.n.04 include.v.03,Glad to see Rooney is justifying Roy's decision to include him... 
1,0,0.842553191,0.157446809, truly.r.01 course.n.01 player.n.05 well.r.11 plot.n.01 visit.v.01,Rooney is truly a class player boy..probably the best game I've seen from him... #pleasenote
1,0.245901639,0.12295082,0.631147541, nice.n.01 visit.v.01 vanishing.n.02 spray.v.03 retain.v.02 italian.n.01 wall.v.01 correct.v.08 distance.v.01 binding.n.05,Nice to see the vanishing spray keeping the Italian wall the correct distance back. 
1,0.62295082,0.155737705,0.221311475, think.v.13 jason.n.01 superintendent.n.02 upset.s.03 spasm.n.01 very.r.01 athlete.n.01 receive.v.02,AlexiLalas I think Jason Whitlock is super upset with the cramps...which real athletes do not get. 
1,0.391304348,0.391304348,0.217391304, agree.v.02 kid.v.02,The_GreenBean itvfootball agreed. #banter 
1,0,0.327586207,0.672413793, dad.n.01 tell.v.03 vacate.v.02 dishwasher.n.01 meet.v.04,My dad just told me he was emptying the dishwasher so I could fill it #SoThoughtful #ThanksDad 
1,0.344827586,0,0.655172414, grocery_store.n.01 patronize.v.02 need.v.03 personal.s.04 shopper.n.02,Ugh grocery shopping... need a personal shopper #richlife
1,0,0,1, sort.n.04,_ramishaa KatYearley WilmotRobert lmao sort it out gorj 
1,0,0,1, great.n.01 intersect.v.01,Great crosses. 
1,0,0,1, england.n.01 intersect.v.01 musket_ball.n.01 tho.n.01,England can cross the ball tho hahaha 
1,0.662420382,0.165605096,0.171974522, ohio.n.01 very.r.01 fight.v.03 involve.v.05 specially.r.01 stick.v.12 wrong.n.02 person.n.03,Mcbronyfan oh really.  don't but into fights that don't involve you. Especially if you're sticking up for the wrong person.
1,0,0,1, yea.r.01 forget.v.04 ohio.n.01 well.v.01,Pkm89. Yeah forgot my   hashtag. Oh well.
1,0.116504854,0.699029126,0.184466019, very.r.01 love.v.01 sit_down.v.01 wait.v.04 front-runner.n.01 pastime.n.01,I really love to sit and wait it's my favorite pastime 
1,0,0.649350649,0.350649351, well.r.11 intersect.v.01 ever.r.03 troll.v.07,The best cross ever by Rooney ! Hahaha #Troll 
1,0.272727273,0.136363636,0.590909091, johnson.n.03 perplex.v.01,Johnson is amazing 
1,0.199170124,0.497925311,0.302904564, wish.v.05 love.v.01 letter.n.05 electronic_mail.n.01 ex-wife.n.01 sister.n.03 suffer.v.11 computer.n.01 doss.v.01 divorce.v.02,"I wish my love letter emails to my ex-wife's sister could have been ""lost"" in a computer crash before the divorce "
1,0.433333333,0.433333333,0.133333333, ohio.n.01 great.n.01 rather.r.01,Oh Great.....#Sturridge off instead of Rooney!  #WorldCup2014
1,0.188481675,0.471204188,0.340314136, dare.n.01 people.n.03 question.v.03 last.v.01 workweek.n.01 wholly.r.01 raise.v.15 worth.s.02 tonight.r.01,How dare people question Rooney over the last few weeks. Totally proved his worth tonight.... 
1,0.284653465,0.512376238,0.202970297, thanks.n.02 dad.n.01 change.v.02 groove.n.01 golf.n.01 wholly.r.01 rather.r.01 watch.n.04 golf.n.01 peer.n.01 england.n.01 italy.n.01,Thanks Dad for changing the channel to golf I totally would rather watch golf than the match between England + Italy  #screwyou
